ranking_date,rank,player,points,date,path
20221226,1,207989,6820.0,2022-12-26,"Melbourne -> Rio de Janeiro, Rio de Janeiro -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Paris 1, Paris 1 -> London, London -> Hamburg, Hamburg -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Astana, Astana -> Basel, Basel -> Paris"
20221226,2,104745,6020.0,2022-12-26,"Melbourne -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Cincinnati, Cincinnati -> Us Open, Us Open -> Paris, Paris -> London 2"
20221226,3,134770,5820.0,2022-12-26,"Atp Cup -> Buenos Aires, Buenos Aires -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Bastad, Bastad -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Seoul, Seoul -> Tokyo, Tokyo -> Basel, Basel -> Paris, Paris -> London 2"
20221226,4,126774,5550.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Astana, Astana -> Stockholm, Stockholm -> Vienna, Vienna -> Paris, Paris -> London 2"
20221226,5,104925,4820.0,2022-12-26,"Dubai -> Monte Carlo, Monte Carlo -> Belgrade , Belgrade  -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Laver Cup, Laver Cup -> Tel Aviv, Tel Aviv -> Astana, Astana -> Paris, Paris -> London 2"
20221226,6,200000,4195.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> London, London -> Newport, Newport -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Astana, Astana -> Florence, Florence -> Antwerp, Antwerp -> Basel, Basel -> Paris, Paris -> London 2"
20221226,7,106421,4065.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Geneva, Geneva -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> Mallorca, Mallorca -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> Astana, Astana -> Vienna, Vienna -> Paris, Paris -> London 2"
20221226,8,126094,3930.0,2022-12-26,"Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Belgrade , Belgrade  -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> Bastad, Bastad -> Hamburg, Hamburg -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Astana, Astana -> Gijon, Gijon -> Vienna, Vienna -> Paris, Paris -> London 2"
20221226,9,126203,3355.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Dallas, Dallas -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Monte Carlo, Monte Carlo -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Tokyo, Tokyo -> Vienna, Vienna -> Paris, Paris -> London 2"
20221226,10,128034,2905.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> Astana, Astana -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
20221226,11,208029,2888.0,2022-12-26,"Adelaide 1 -> Melbourne, Melbourne -> Cordoba, Cordoba -> Buenos Aires, Buenos Aires -> Marseille, Marseille -> Santiago, Santiago -> Indian Wells, Indian Wells -> Monte Carlo, Monte Carlo -> Belgrade , Belgrade  -> Munich, Munich -> Lyon, Lyon -> Paris 1, Paris 1 -> Halle, Halle -> Eastbourne, Eastbourne -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Umag, Umag -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Metz, Metz -> Sofia, Sofia -> Stockholm, Stockholm -> Basel, Basel -> Paris"
20221226,12,100644,2700.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Montpellier, Montpellier -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1"
20221226,13,105807,2495.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Rio de Janeiro, Rio de Janeiro -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Halle, Halle -> Mallorca, Mallorca -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Sofia, Sofia -> Gijon, Gijon -> Naples, Naples -> Basel, Basel -> Paris"
20221226,14,111815,2445.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Los Cabos, Los Cabos -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Seoul, Seoul -> Stockholm, Stockholm -> Vienna, Vienna -> Paris"
20221226,15,206173,2410.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Eastbourne, Eastbourne -> London, London -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Sofia, Sofia -> Vienna, Vienna -> Paris"
20221226,16,126610,2375.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Rio de Janeiro, Rio de Janeiro -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Laver Cup, Laver Cup -> Florence, Florence -> Naples"
20221226,17,105227,2105.0,2022-12-26,"Adelaide 1 -> Adelaide 2, Adelaide 2 -> Melbourne, Melbourne -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Tel Aviv, Tel Aviv -> Astana, Astana -> Basel, Basel -> Paris"
20221226,18,133430,2075.0,2022-12-26,"Atp Cup -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Doha, Doha -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> Mallorca, Mallorca -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Us Open, Us Open -> Seoul, Seoul -> Tokyo, Tokyo -> Stockholm, Stockholm -> Vienna, Vienna -> Paris"
