ranking_date,rank,player,points,date,path
20021230,1,103720,4485.0,2002-12-30,"Melbourne -> San Jose, San Jose -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> s Hertogenbosch, s Hertogenbosch -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> New York, New York -> Tokyo, Tokyo -> Stockholm, Stockholm -> Paris, Paris -> Masters Cup"
20021230,2,101736,3395.0,2002-12-30,"San Jose -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Los Angeles, Los Angeles -> Cincinnati, Cincinnati -> Washington, Washington -> New York, New York -> Madrid, Madrid -> St. Petersburg, St. Petersburg -> Paris, Paris -> Masters Cup"
20021230,3,103498,2845.0,2002-12-30,"Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Tashkent, Tashkent -> Hong Kong, Hong Kong -> Moscow, Moscow -> Lyon, Lyon -> Madrid, Madrid -> St. Petersburg, St. Petersburg -> Paris, Paris -> Masters Cup"
20021230,4,103507,2740.0,2002-12-30,"Milan -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> London, London -> Gstaad, Gstaad -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20021230,5,102845,2630.0,2002-12-30,"Sydney -> Melbourne, Melbourne -> Acapulco, Acapulco -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> Bastad, Bastad -> Umag, Umag -> Sopot, Sopot -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Vienna, Vienna -> Madrid, Madrid -> Paris, Paris -> Masters Cup"
20021230,6,103819,2590.0,2002-12-30,"Sydney -> Melbourne, Melbourne -> Milan, Milan -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> Long Island, Long Island -> New York, New York -> Moscow, Moscow -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup, Masters Cup -> Doha"
20021230,7,102562,2335.0,2002-12-30,"Auckland -> Melbourne, Melbourne -> Milan, Milan -> Copenhagen, Copenhagen -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Stuttgart, Stuttgart -> Sopot, Sopot -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Moscow, Moscow -> Vienna, Vienna -> Madrid, Madrid -> Paris, Paris -> Masters Cup"
20021230,8,102450,2215.0,2002-12-30,"Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> New York, New York -> Madrid, Madrid -> Basel, Basel -> Paris"
20021230,9,102610,2070.0,2002-12-30,"Sydney -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Gstaad, Gstaad -> Amersfoort, Amersfoort -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Moscow, Moscow -> Vienna, Vienna -> Basel, Basel -> Paris, Paris -> Masters Cup, Masters Cup -> Doha"
20021230,10,104053,2045.0,2002-12-30,"Sydney -> Melbourne, Melbourne -> Memphis, Memphis -> San Jose, San Jose -> Delray Beach, Delray Beach -> Miami, Miami -> Monte Carlo, Monte Carlo -> Houston, Houston -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Nottingham, Nottingham -> London, London -> Los Angeles, Los Angeles -> Canada, Canada -> Cincinnati, Cincinnati -> Washington, Washington -> New York, New York -> Madrid, Madrid -> Basel, Basel -> Paris"
20021230,11,103163,2020.0,2002-12-30,"Melbourne -> Memphis, Memphis -> Acapulco, Acapulco -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Houston, Houston -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Los Angeles, Los Angeles -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Tashkent, Tashkent -> Vienna, Vienna -> Madrid, Madrid -> Paris"
