ranking_date,rank,player,points,date,path
20171225,1,104745,10645.0,2017-12-25,"Brisbane -> Melbourne, Melbourne -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Laver Cup, Laver Cup -> Beijing, Beijing -> Shanghai, Shanghai -> Paris, Paris -> London 2"
20171225,2,103819,9605.0,2017-12-25,"Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Canada, Canada -> New York, New York -> Laver Cup, Laver Cup -> Shanghai, Shanghai -> Basel, Basel -> London 2"
20171225,3,105777,5150.0,2017-12-25,"Brisbane -> Melbourne, Melbourne -> Sofia, Sofia -> Rotterdam, Rotterdam -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Paris, Paris -> London 2"
20171225,4,100644,4610.0,2017-12-25,"Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Laver Cup, Laver Cup -> Shenzhen, Shenzhen -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris, Paris -> London 2"
20171225,5,106233,4015.0,2017-12-25,"Brisbane -> Sydney, Sydney -> Melbourne, Melbourne -> Sofia, Sofia -> Rotterdam, Rotterdam -> Rio de Janeiro, Rio de Janeiro -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> Antalya, Antalya -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Laver Cup, Laver Cup -> Chengdu, Chengdu -> Tokyo, Tokyo -> Shanghai, Shanghai -> Vienna, Vienna -> Paris, Paris -> London 2"
20171225,6,105227,3805.0,2017-12-25,"Chennai -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Istanbul, Istanbul -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> London, London -> New York, New York -> Laver Cup, Laver Cup -> Tokyo, Tokyo -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20171225,7,105676,3775.0,2017-12-25,"Doha -> Melbourne, Melbourne -> Sofia, Sofia -> Rotterdam, Rotterdam -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Umag, Umag -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Shenzhen, Shenzhen -> Tokyo, Tokyo -> Shanghai, Shanghai -> Antwerp, Antwerp -> Basel, Basel -> Paris, Paris -> London 2"
20171225,8,106058,3165.0,2017-12-25,"Auckland -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Laver Cup, Laver Cup -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris, Paris -> London 2"
20171225,9,104527,3150.0,2017-12-25,"Brisbane -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London"
20171225,10,105807,2615.0,2017-12-25,"Sydney -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Rio de Janeiro, Rio de Janeiro -> Sao Paulo, Sao Paulo -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Bastad, Bastad -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Moscow, Moscow -> Vienna, Vienna -> Paris, Paris -> London 2"
20171225,11,105223,2595.0,2017-12-25,"Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris"
20171225,12,104925,2585.0,2017-12-25,"Doha -> Melbourne, Melbourne -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Eastbourne, Eastbourne -> London"
