ranking_date,rank,player,points,date,path
20081229,1,104745,6675.0,2008-12-29,"Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Beijing Olympics, Beijing Olympics -> New York, New York -> Madrid, Madrid -> Paris"
20081229,2,103819,5305.0,2008-12-29,"Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Beijing Olympics, Beijing Olympics -> New York, New York -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20081229,3,104925,5295.0,2008-12-29,"Melbourne -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Beijing Olympics, Beijing Olympics -> New York, New York -> Bangkok, Bangkok -> Madrid, Madrid -> Paris, Paris -> Masters Cup"
20081229,4,104918,3720.0,2008-12-29,"Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Beijing Olympics, Beijing Olympics -> New York, New York -> Madrid, Madrid -> St. Petersburg, St. Petersburg -> Paris, Paris -> Masters Cup"
20081229,5,103786,2715.0,2008-12-29,"Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Poertschach, Poertschach -> Paris 1, Paris 1 -> Warsaw, Warsaw -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Beijing Olympics, Beijing Olympics -> New York, New York -> Moscow, Moscow -> Madrid, Madrid -> St. Petersburg, St. Petersburg -> Paris, Paris -> Masters Cup"
20081229,6,104542,2050.0,2008-12-29,"Sydney -> Melbourne, Melbourne -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Rome, Rome -> Hamburg, Hamburg -> Casablanca, Casablanca -> New York, New York -> Bangkok, Bangkok -> Tokyo, Tokyo -> Madrid, Madrid -> Lyon, Lyon -> Paris, Paris -> Masters Cup"
20081229,7,104468,1980.0,2008-12-29,"Sydney -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Zagreb, Zagreb -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Casablanca, Casablanca -> Paris 1, Paris 1 -> Warsaw, Warsaw -> Nottingham, Nottingham -> London, London -> Indianapolis, Indianapolis -> Canada, Canada -> Cincinnati, Cincinnati -> Beijing Olympics, Beijing Olympics -> New York, New York -> Bucharest, Bucharest -> Metz, Metz -> Vienna, Vienna -> Madrid, Madrid -> Lyon, Lyon -> Paris, Paris -> Masters Cup"
20081229,8,104053,1970.0,2008-12-29,"Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Rome, Rome -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Los Angeles, Los Angeles -> Washington, Washington -> New York, New York -> Beijing, Beijing -> Tokyo, Tokyo -> Madrid, Madrid -> Lyon, Lyon -> Paris, Paris -> Masters Cup"
20081229,9,105223,1945.0,2008-12-29,"Melbourne -> Miami, Miami -> Munich, Munich -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> London, London -> Stuttgart, Stuttgart -> Kitzbuhel, Kitzbuhel -> Los Angeles, Los Angeles -> Washington, Washington -> New York, New York -> Tokyo, Tokyo -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20081229,10,103484,1775.0,2008-12-29,"Sydney -> Melbourne, Melbourne -> Delray Beach, Delray Beach -> San Jose, San Jose -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Indianapolis, Indianapolis -> Canada, Canada -> Cincinnati, Cincinnati -> Beijing Olympics, Beijing Olympics -> New York, New York -> Madrid, Madrid -> Basel, Basel -> Paris"
