ranking_date,rank,player,points,date,path
20051226,1,103819,6725.0,2005-12-26,"Doha -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Cincinnati, Cincinnati -> New York, New York -> Bangkok, Bangkok -> Masters Cup"
20051226,2,104745,4765.0,2005-12-26,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Costa Do Sauipe, Costa Do Sauipe -> Acapulco, Acapulco -> Miami, Miami -> Valencia, Valencia -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Bastad, Bastad -> Stuttgart, Stuttgart -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Madrid"
20051226,3,104053,3085.0,2005-12-26,"Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Indianapolis, Indianapolis -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Madrid, Madrid -> Lyon, Lyon -> Paris"
20051226,4,103720,2490.0,2005-12-26,"Adelaide -> Sydney, Sydney -> Melbourne, Melbourne -> Indian Wells, Indian Wells -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Bangkok"
20051226,5,103786,2390.0,2005-12-26,"Doha -> Sydney, Sydney -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Valencia, Valencia -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> London, London -> Gstaad, Gstaad -> Stuttgart, Stuttgart -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Metz, Metz -> Moscow, Moscow -> Madrid, Madrid -> St. Petersburg, St. Petersburg -> Paris, Paris -> Masters Cup"
20051226,6,103900,2370.0,2005-12-26,"Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Indian Wells, Indian Wells -> Miami, Miami -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20051226,7,101736,2275.0,2005-12-26,"Melbourne -> San Jose, San Jose -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Los Angeles, Los Angeles -> Canada, Canada -> New York, New York -> Masters Cup"
20051226,8,103909,2190.0,2005-12-26,"Auckland -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> London, London -> Umag, Umag -> Sopot, Sopot -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20051226,9,103344,2180.0,2005-12-26,"Doha -> Melbourne, Melbourne -> Milan, Milan -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Nottingham, Nottingham -> London, London -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Vienna, Vienna -> Madrid, Madrid -> Lyon, Lyon -> Paris, Paris -> Masters Cup"
20051226,10,103292,2050.0,2005-12-26,"Doha -> Melbourne, Melbourne -> Vina del Mar, Vina del Mar -> Buenos Aires, Buenos Aires -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Gstaad, Gstaad -> Stuttgart, Stuttgart -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Vienna, Vienna -> Madrid, Madrid -> Lyon, Lyon -> Paris, Paris -> Masters Cup"
20051226,11,103602,1790.0,2005-12-26,"Auckland -> Melbourne, Melbourne -> Vina del Mar, Vina del Mar -> Costa Do Sauipe, Costa Do Sauipe -> Indian Wells, Indian Wells -> Miami, Miami -> Valencia, Valencia -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Amersfoort, Amersfoort -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20051226,12,103498,1730.0,2005-12-26,"Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Cincinnati"
20051226,13,102563,1645.0,2005-12-26,"Doha -> Sydney, Sydney -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Ho Chi Minh City, Ho Chi Minh City -> Stockholm, Stockholm -> Madrid, Madrid -> St. Petersburg, St. Petersburg -> Paris"
20051226,14,103970,1620.0,2005-12-26,"Doha -> Sydney, Sydney -> Melbourne, Melbourne -> Vina del Mar, Vina del Mar -> Buenos Aires, Buenos Aires -> Costa Do Sauipe, Costa Do Sauipe -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Valencia, Valencia -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> London, London -> Gstaad, Gstaad -> Stuttgart, Stuttgart -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Palermo, Palermo -> Stockholm, Stockholm -> Madrid, Madrid -> Lyon, Lyon -> Paris"
20051226,15,104068,1520.0,2005-12-26,"Adelaide -> Auckland, Auckland -> Melbourne, Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Newport, Newport -> Indianapolis, Indianapolis -> Los Angeles, Los Angeles -> Washington, Washington -> Cincinnati, Cincinnati -> New York, New York -> Bangkok, Bangkok -> Tokyo, Tokyo -> Madrid, Madrid -> Lyon, Lyon -> Paris"
20051226,16,104755,1506.0,2005-12-26,"Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz"
20051226,17,103507,1500.0,2005-12-26,"Auckland -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Valencia, Valencia -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Bastad, Bastad -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Palermo, Palermo -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris"
20051226,18,103103,1490.0,2005-12-26,"Auckland -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Nottingham, Nottingham -> London, London -> Indianapolis, Indianapolis -> Los Angeles, Los Angeles -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Moscow, Moscow -> Madrid, Madrid -> Basel, Basel -> Paris"
