player,co2,km,tournaments,rank,name,ioc,flag,matches
104925,11.674380400418444,40962.738247082256,9.0,1,Novak Djokovic,SRB,🇷🇸,46
104745,7.415767997138892,26020.238586452255,7.0,2,Rafael Nadal,ESP,🇪🇸,34
106233,10.450786115751765,36669.42496755004,8.0,3,Dominic Thiem,AUT,🇦🇹,34
106421,12.425057497949172,43596.692975260245,12.0,4,Daniil Medvedev,RUS,🇷🇺,38
126774,15.068044177005484,52870.33044563326,13.0,5,Stefanos Tsitsipas,GRE,,44
100644,9.03531845044434,31702.87175594505,10.0,6,Alexander Zverev,GER,🇩🇪,39
126094,18.85229234323603,66148.39418679307,14.0,7,Andrey Rublev,RUS,🇷🇺,51
106043,14.939570904171282,52419.54703217994,12.0,8,Diego Schwartzman,ARG,🇦🇷,41
126610,8.638467558115632,30310.412484616256,6.0,9,Matteo Berrettini,ITA,🇮🇹,15
104792,8.821165217689217,30951.456904172686,9.0,10,Gael Monfils,FRA,🇫🇷,23
133430,16.542978708751864,58045.5393289539,14.0,11,Denis Shapovalov,CAN,🇨🇦,32
105138,13.639182188455193,47856.779608614714,9.0,12,Roberto Bautista Agut,ESP,🇪🇸,28
105683,14.1831078032015,49765.290537549125,10.0,13,Milos Raonic,CAN,🇨🇦,33
105676,11.864252228421844,41628.95518744507,11.0,14,David Goffin,BEL,🇧🇪,23
105807,14.833400333018249,52047.01871234473,12.0,15,Pablo Carreno Busta,ESP,🇪🇸,32
104926,9.611801297698978,33725.61858841746,9.0,16,Fabio Fognini,ITA,🇮🇹,15
104527,11.892791155935203,41729.09177521125,8.0,17,Stan Wawrinka,SUI,🇨🇭,23
105777,13.253030658902828,46501.861961062554,11.0,18,Grigor Dimitrov,BUL,,30
111575,17.255235130932522,60544.68466993867,15.0,19,Karen Khachanov,RUS,🇷🇺,35
200000,17.374385720931105,60962.756915547725,17.0,20,Felix Auger Aliassime,CAN,🇨🇦,42
106426,14.97303165998629,52536.95319293434,12.0,21,Cristian Garin,CHI,🇨🇱,30
200282,11.179439939523965,39226.10505096127,9.0,22,Alex De Minaur,AUS,🇦🇺,23
106432,11.902479860330851,41763.08722923106,11.0,23,Borna Coric,CRO,🇭🇷,28
104545,11.492056690204384,40323.005930541694,8.0,24,John Isner,USA,🇺🇸,20
105583,12.7526016003969,44745.9705277084,15.0,25,Dusan Lajovic,SRB,🇷🇸,30
134770,13.132470740781622,46078.84470449692,14.0,26,Casper Ruud,NOR,🇳🇴,35
105332,15.587333516041422,54692.39830189973,13.0,27,Benoit Paire,FRA,🇫🇷,23
126203,12.587065951787435,44165.143690482226,14.0,28,Taylor Fritz,USA,🇺🇸,29
200005,14.893055107120706,52256.33370919545,14.0,29,Ugo Humbert,FRA,🇫🇷,36
105936,18.242624592164127,64009.20909531272,12.0,30,Filip Krajinovic,SRB,🇷🇸,28
105554,16.20630868516317,56864.24100057251,14.0,31,Daniel Evans,GBR,🇬🇧,33
132283,20.830070283578056,73087.96590729142,14.0,32,Lorenzo Sonego,ITA,🇮🇹,26
128034,16.1292405092214,56593.82634814526,14.0,33,Hubert Hurkacz,POL,🇵🇱,28
105173,24.278380926122203,85187.30149516562,17.0,34,Adrian Mannarino,FRA,🇫🇷,31
105526,17.981967450123882,63094.62263201362,15.0,35,Jan Lennard Struff,GER,🇩🇪,30
206173,14.730592732269104,51686.29028866352,12.0,36,Jannik Sinner,ITA,🇮🇹,31
105357,17.143379797729786,60152.20981659575,15.0,37,John Millman,AUS,🇦🇺,31
124187,10.506908378635964,36866.345188196356,9.0,38,Reilly Opelka,USA,🇺🇸,20
105932,16.607858443524723,58273.18752113938,12.0,39,Nikoloz Basilashvili,GEO,🇬🇪,17
105453,0.762153732590956,2674.2236231261613,4.0,40,Kei Nishikori,JPN,🇯🇵,6
105227,16.826104676979096,59038.96377887402,12.0,41,Marin Cilic,CRO,🇭🇷,27
105550,14.745025777920269,51736.932554106206,9.0,42,Guido Pella,ARG,🇦🇷,17
200175,17.379841994368647,60981.90173462682,13.0,43,Miomir Kecmanovic,SRB,🇷🇸,29
106401,4.004970597005534,14052.528410545734,3.0,44,Nick Kyrgios,AUS,🇦🇺,9
105077,15.77084240267105,55336.28913217912,14.0,45,Albert Ramos,ESP,🇪🇸,23
104755,11.95395707116506,41943.709021631796,10.0,46,Richard Gasquet,FRA,🇫🇷,20
106378,15.86864593751402,55679.45942987376,10.0,47,Kyle Edmund,GBR,🇬🇧,19
105815,18.285697425884813,64160.34184520988,13.0,48,Tennys Sandgren,USA,🇺🇸,21
122330,20.676281576777804,72548.35640974667,16.0,49,Alexander Bublik,KAZ,🇰🇿,30
111442,16.04418459358081,56295.38453888004,12.0,50,Jordan Thompson,AUS,🇦🇺,23
200221,11.335158091992666,39772.48453330761,10.0,51,Alejandro Davidovich Fokina,ESP,🇪🇸,23
105023,8.82499392160664,30964.890953005754,6.0,52,Sam Querrey,USA,🇺🇸,9
126205,13.943816272949338,48925.67113315556,13.0,53,Tommy Paul,USA,🇺🇸,28
