ranking_date,rank,player,points,date,path
20151228,1,104925,16585.0,2015-12-28,"Doha -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Paris, Paris -> London 2"
20151228,2,104918,8945.0,2015-12-28,"Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Shanghai, Shanghai -> Paris, Paris -> London 2"
20151228,3,103819,8265.0,2015-12-28,"Brisbane -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Monte Carlo, Monte Carlo -> Istanbul, Istanbul -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Cincinnati, Cincinnati -> New York, New York -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20151228,4,104527,6865.0,2015-12-28,"Chennai -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Tokyo, Tokyo -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20151228,5,104745,5230.0,2015-12-28,"Doha -> Melbourne, Melbourne -> Rio de Janeiro, Rio de Janeiro -> Buenos Aires, Buenos Aires -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20151228,6,104607,4620.0,2015-12-28,"Doha -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> St. Petersburg, St. Petersburg -> Shenzhen, Shenzhen -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Paris, Paris -> London 2"
20151228,7,103970,4305.0,2015-12-28,"Doha -> Melbourne, Melbourne -> Rio de Janeiro, Rio de Janeiro -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Nottingham, Nottingham -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris, Paris -> London 2"
20151228,8,105453,4235.0,2015-12-28,"Brisbane -> Melbourne, Melbourne -> Memphis, Memphis -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Washington, Washington -> Canada, Canada -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Paris, Paris -> London 2"
20151228,9,104755,2850.0,2015-12-28,"Doha -> Melbourne, Melbourne -> Montpellier, Montpellier -> Dubai, Dubai -> Indian Wells, Indian Wells -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Cincinnati, Cincinnati -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Stockholm, Stockholm -> Basel, Basel -> Paris"
20151228,10,104542,2635.0,2015-12-28,"Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> New York, New York -> Metz, Metz -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris"
20151228,11,104545,2495.0,2015-12-28,"Melbourne -> Memphis, Memphis -> Delray Beach, Delray Beach -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Nice, Nice -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Newport, Newport -> Atlanta, Atlanta -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Basel, Basel -> Paris"
20151228,12,104731,2475.0,2015-12-28,"Brisbane -> Auckland, Auckland -> Melbourne, Melbourne -> Memphis, Memphis -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Vienna, Vienna -> Basel, Basel -> Paris"
20151228,13,105227,2405.0,2015-12-28,"Indian Wells -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Shenzhen, Shenzhen -> Tokyo, Tokyo -> Shanghai, Shanghai -> Moscow, Moscow -> Basel, Basel -> Paris"
20151228,14,105683,2170.0,2015-12-28,"Brisbane -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> St. Petersburg, St. Petersburg -> Beijing, Beijing -> Shanghai"
20151228,15,104468,2145.0,2015-12-28,"Brisbane -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Bucharest, Bucharest -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> New York, New York -> Metz, Metz -> Tokyo, Tokyo -> Shanghai, Shanghai -> Stockholm, Stockholm -> Paris"
20151228,16,105676,1880.0,2015-12-28,"Chennai -> Sydney, Sydney -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> London, London -> Bastad, Bastad -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris"
20151228,17,103852,1690.0,2015-12-28,"Chennai -> Melbourne, Melbourne -> Quito, Quito -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Gstaad, Gstaad -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Tokyo, Tokyo -> Shanghai, Shanghai -> Valencia, Valencia -> Paris"
20151228,18,106071,1675.0,2015-12-28,"Brisbane -> Sydney, Sydney -> Melbourne, Melbourne -> Memphis, Memphis -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Nice, Nice -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Newport, Newport -> Bogota, Bogota -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Stockholm, Stockholm -> Valencia, Valencia -> Paris"
20151228,19,105332,1633.0,2015-12-28,"Montpellier -> Marseille, Marseille -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Istanbul, Istanbul -> Nice, Nice -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> New York, New York -> St. Petersburg, St. Petersburg -> Tokyo, Tokyo -> Valencia, Valencia -> Paris"
20151228,20,106233,1600.0,2015-12-28,"Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Rome, Rome -> Nice, Nice -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> Nottingham, Nottingham -> London, London -> Umag, Umag -> Gstaad, Gstaad -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> St. Petersburg, St. Petersburg -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Basel, Basel -> Paris"
20151228,21,104926,1515.0,2015-12-28,"Sydney -> Melbourne, Melbourne -> Sao Paulo, Sao Paulo -> Rio de Janeiro, Rio de Janeiro -> Buenos Aires, Buenos Aires -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Umag, Umag -> Hamburg, Hamburg -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Valencia, Valencia -> Paris"
20151228,22,104678,1487.0,2015-12-28,"Sydney -> Melbourne, Melbourne -> Zagreb, Zagreb -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Bucharest, Bucharest -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> Winston-Salem, Winston-Salem -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Beijing, Beijing -> Shanghai, Shanghai -> Moscow, Moscow -> Basel, Basel -> Paris"
20151228,23,103333,1485.0,2015-12-28,"Doha -> Melbourne, Melbourne -> Zagreb, Zagreb -> Memphis, Memphis -> Delray Beach, Delray Beach -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Bucharest, Bucharest -> Madrid, Madrid -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Halle, Halle -> London, London -> Newport, Newport -> Bogota, Bogota -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Basel, Basel -> Paris"
20151228,24,104792,1485.0,2015-12-28,"Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Miami, Miami -> Monte Carlo, Monte Carlo -> Bucharest, Bucharest -> Madrid, Madrid -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Vienna, Vienna -> Paris"
