ranking_date,rank,player,points,date,path
20191230,1,104745,9985.0,2019-12-30,"Melbourne -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Canada, Canada -> New York, New York -> Laver Cup, Laver Cup -> Paris, Paris -> London 2"
20191230,2,104925,9145.0,2019-12-30,"Melbourne -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Cincinnati, Cincinnati -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Paris, Paris -> London 2"
20191230,3,103819,6590.0,2019-12-30,"Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Cincinnati, Cincinnati -> New York, New York -> Laver Cup, Laver Cup -> Shanghai, Shanghai -> Basel, Basel -> London 2"
20191230,4,106233,5825.0,2019-12-30,"Melbourne -> Buenos Aires, Buenos Aires -> Rio de Janeiro, Rio de Janeiro -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Hamburg, Hamburg -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> New York, New York -> Laver Cup, Laver Cup -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris, Paris -> London 2"
20191230,5,106421,5705.0,2019-12-30,"Melbourne -> Sofia, Sofia -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> St. Petersburg, St. Petersburg -> Shanghai, Shanghai -> Paris, Paris -> London 2"
20191230,6,126774,5300.0,2019-12-30,"Sydney -> Melbourne, Melbourne -> Sofia, Sofia -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> Queen's Club, Queen's Club -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Laver Cup, Laver Cup -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20191230,7,100644,3345.0,2019-12-30,"Melbourne -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Marrakech, Marrakech -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Laver Cup, Laver Cup -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20191230,8,126610,2870.0,2019-12-30,"Auckland -> Melbourne, Melbourne -> Sofia, Sofia -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Budapest, Budapest -> Munich, Munich -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Cincinnati, Cincinnati -> New York, New York -> St. Petersburg, St. Petersburg -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris, Paris -> London 2"
20191230,9,105138,2540.0,2019-12-30,"Melbourne -> Sofia, Sofia -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Lyon, Lyon -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris"
20191230,10,104792,2530.0,2019-12-30,"Melbourne -> Sofia, Sofia -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Estoril, Estoril -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Zhuhai, Zhuhai -> Beijing, Beijing -> Shanghai, Shanghai -> Antwerp, Antwerp -> Vienna, Vienna -> Paris"
