ranking_date,rank,player,points,date,path
20071231,1,103819,7180.0,2007-12-31,"Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20071231,2,104745,5735.0,2007-12-31,"Chennai -> Sydney, Sydney -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Stuttgart, Stuttgart -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Madrid, Madrid -> Paris, Paris -> Masters Cup"
20071231,3,104925,4470.0,2007-12-31,"Adelaide -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Estoril, Estoril -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Vienna, Vienna -> Madrid, Madrid -> Paris, Paris -> Masters Cup"
20071231,4,103786,2825.0,2007-12-31,"Doha -> Sydney, Sydney -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Rome, Rome -> Hamburg, Hamburg -> Poertschach, Poertschach -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Gstaad, Gstaad -> Amersfoort, Amersfoort -> Umag, Umag -> Sopot, Sopot -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Beijing, Beijing -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris, Paris -> Masters Cup"
20071231,5,103970,2750.0,2007-12-31,"Auckland -> Melbourne, Melbourne -> Marseille, Marseille -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Stuttgart, Stuttgart -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Tokyo, Tokyo -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20071231,6,104053,2530.0,2007-12-31,"Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Indian Wells, Indian Wells -> Miami, Miami -> Rome, Rome -> Poertschach, Poertschach -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Indianapolis, Indianapolis -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Lyon, Lyon -> Masters Cup"
20071231,7,103602,2005.0,2007-12-31,"Melbourne -> Vina del Mar, Vina del Mar -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Estoril, Estoril -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Los Angeles, Los Angeles -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris, Paris -> Masters Cup"
20071231,8,104755,1930.0,2007-12-31,"Adelaide -> Sydney, Sydney -> Melbourne, Melbourne -> Marseille, Marseille -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Estoril, Estoril -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> Nottingham, Nottingham -> London, London -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Mumbai, Mumbai -> Tokyo, Tokyo -> Madrid, Madrid -> Lyon, Lyon -> Paris, Paris -> Masters Cup"
20071231,9,103900,1775.0,2007-12-31,"Chennai -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Los Angeles, Los Angeles -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Vienna, Vienna -> Madrid, Madrid -> Basel, Basel -> Paris"
20071231,10,103990,1765.0,2007-12-31,"Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Estoril, Estoril -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> London, London -> Bastad, Bastad -> Stuttgart, Stuttgart -> Kitzbuhel, Kitzbuhel -> Sopot, Sopot -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Beijing, Beijing -> Metz, Metz -> Madrid, Madrid -> Lyon, Lyon -> Paris, Paris -> Doha"
