ranking_date,rank,player,points,date,path
20161226,1,104918,12410.0,2016-12-26,"Melbourne -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Rio Olympics, Rio Olympics -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Paris, Paris -> London 2"
20161226,2,104925,11780.0,2016-12-26,"Doha -> Melbourne, Melbourne -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Canada, Canada -> Rio Olympics, Rio Olympics -> New York, New York -> Shanghai, Shanghai -> Paris, Paris -> London 2"
20161226,3,105683,5450.0,2016-12-26,"Brisbane -> Melbourne, Melbourne -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> St. Petersburg, St. Petersburg -> Beijing, Beijing -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20161226,4,104527,5315.0,2016-12-26,"Chennai -> Melbourne, Melbourne -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Geneva, Geneva -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> St. Petersburg, St. Petersburg -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20161226,5,105453,4905.0,2016-12-26,"Brisbane -> Melbourne, Melbourne -> Memphis, Memphis -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Canada, Canada -> Rio Olympics, Rio Olympics -> Cincinnati, Cincinnati -> New York, New York -> Tokyo, Tokyo -> Basel, Basel -> Paris, Paris -> London 2"
20161226,6,105227,3650.0,2016-12-26,"Brisbane -> Melbourne, Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Marseille, Marseille -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Geneva, Geneva -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Rio Olympics, Rio Olympics -> Cincinnati, Cincinnati -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Basel, Basel -> Paris, Paris -> London 2"
20161226,7,104792,3625.0,2016-12-26,"Melbourne -> Montpellier, Montpellier -> Rotterdam, Rotterdam -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> London, London -> Washington, Washington -> Canada, Canada -> Rio Olympics, Rio Olympics -> Cincinnati, Cincinnati -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Stockholm, Stockholm -> London 2"
20161226,8,106233,3415.0,2016-12-26,"Brisbane -> Sydney, Sydney -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Rio de Janeiro, Rio de Janeiro -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Madrid, Madrid -> Rome, Rome -> Nice, Nice -> Paris 1, Paris 1 -> Stuttgart, Stuttgart -> Halle, Halle -> London, London -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Chengdu, Chengdu -> Beijing, Beijing -> Vienna, Vienna -> Paris, Paris -> London 2"
20161226,9,104745,3300.0,2016-12-26,"Doha -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Rio de Janeiro, Rio de Janeiro -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Rio Olympics, Rio Olympics -> Cincinnati, Cincinnati -> New York, New York -> Beijing, Beijing -> Shanghai"
20161226,10,104607,3060.0,2016-12-26,"Doha -> Melbourne, Melbourne -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Madrid, Madrid -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> St. Petersburg, St. Petersburg -> Shenzhen, Shenzhen -> Tokyo, Tokyo -> Shanghai, Shanghai -> Vienna, Vienna -> Paris"
